row_id,dialect,split,task,characters
aa5bf17dec046e897c0d0e03cac2b59c3469be6781874275c654841c581c2f9f,NAR,train,normalization,33
35b63592ce55cb8cf2752247e24fa96bb6a8be5f59e6355dfa828450975a23c1,NSD,train,identification,41
d8d344c0db11d8598214c81b045e7a509778b729f7d10fd76340a052020a99c4,TAN,train,identification,35
2ba25d7e5c236e963051ac16b8529f99099b03e3bdd53163b617c85c84539513,NAR,train,identification,40
3de3728570f1e4e55815b105ab249add5d8f996981bea344724903aee62b1ef9,NAR,validation,identification,29
e76bbd020977a7cfc8596107bf72308879b4914c6496e8116ed310bf5be6d111,BAR,train,identification,84
5c2243d2daa7bc29b07da7b94cd48dbf7b197f54393e8a006af51925496ceca7,NAR,train,identification,93
9fe593b41303b5f9f23d641d79d44e5a83c89f147561517d4e9c7ee2359e4a07,RAN,train,identification,22
1fea0acd2be348143794e0752a62ac448548f1a77bdc4cb3ffe5ef83e6fb4381,BAR,train,identification,199
6975bfd8763e9fd46c122297bd9853b88c5973b205aa4f2f8be2c26a7e33b7ae,NAR,test,identification,25
354dab410a2b01e9303e705ba13958173cd146c1e0690a550d681d4cf8fee70a,RAJ,test_ood,normalization,11
bc951c39c0e5bc9cf141ec1cdd32c0a14afe54a2326f8ad27d585329f94ed605,RAN,train,identification,42
262869c2cc1f7442258db227ac5eba3dd7c9a3f7595bfe3be9a951150497fd1a,NSD,train,identification,32
353588a0afe923f02b0712dab1af65ccfc022b62c0b0f314c937a55a9c155a88,NSD,validation,identification,108
6fb7dfcff9c5270c924cb52cb4553bbb334dcdf9a8e9f7627ee5e3ec9687b67d,RAJ,test_ood,identification,8
f28499190f64f2adc8f03efc342fe38fe9bc497c520883ce3a99335cbb28f89b,BAR,train,normalization,33
f7eba36ec0918d011d348d20fbbdd25db5e4728458e0993a8b001923185d20d5,MYM,validation,normalization,40
858678524f2051b11a707dc330f6e3a7d38430383b959fb16fa8105c7ab62f10,KHU,train,normalization,23
a680dc60ab7bc219c3f54d971b471d5b61be6d450b94fd861d1a99d8e46a3b0c,BAR,train,normalization,37
e56cfabc059e7f5ffae3664e546899dca1dc93ef2f7b3ba6af63bd88e0fd8409,NOA,train,normalization,21
5e72130c53c07141b8d3b7b641551808d2ca29c542aa84bcfd203f9d35f675a4,NOA,train,normalization,31
7153c27fcad30760dc9bf803a133011a37ab7d9c950c172bef846505b6f5ddbb,KIS,train,identification,24
d9352ec93daf5dc251f28e657083d3611b55c16f29e68ee8390a8bdf837ec2e7,NOA,test_ood,identification,12
f47a5c03c00263a57e04ff26cd714a2bcc82115c084d8b95cc0167e45733f602,BAR,validation,normalization,34
727f3629fca44fffcc801a0753e44fbb7410b4905ff1dbe2bdd6bb0658bb0fe4,NAR,train,identification,12
0dff25cbf64295f6bd1bca0bbfafe36d945f08da92ae4823b504bf1d7b892ae5,BAR,train,identification,38
fb5a84f48f460e0190fbb94adaf715551790fdb04f679560586310dcd2f78924,NOA,test_ood,normalization,7
d9f69790af0fc099c9daf7de3f636dff7b3a151c2b03cb488f37a529731fec1a,BAR,test_ood,normalization,7
9a118708d592043fefff27178af530069df1e3c68f281926e0da54cd11df6bb0,NAR,validation,normalization,26
cce56d0e01ec0c60a38be68d582e36e96911d9f533586319acdb3c96f7647a79,NAR,train,identification,192
12760b30c820ddf4009db1b563404bbd781940fc50b98f3fb4f45b484fd291ee,MYM,test,normalization,36
b5766c3ee2d7b2670df2a47dce97bb202dbb20022e131c3ff5551e5e79e1a9a5,BAR,train,normalization,11
5b7dd649a1f2e373db1644586a8dcdf26775ccace49f10e7b4961019a7339705,KHU,train,normalization,35
d155fe770ead34962a9d9a524f9f3685ba526a13f5cc77c85a82acf4dfb8043d,RAN,train,identification,25
c905a0ee7fc5db818e2e9d31aafb8a7a19be48ee86671fa7bebb04c0dda23412,BAR,train,identification,51
4e5c7033f06c40af61095af8e1369e4e416c7bc59df3f6a61a5d0d4d091e4194,TAN,train,identification,69
371dfe56de2185f0c45326eb53c360cc720c4ebdf8559a84950d7db053879124,RAN,train,identification,22
2ecfd41753ede2aac95b5ba8ec12c5d3c3ca5d5dc9509339756e139120967504,NSD,train,identification,49
58150c2f64272bdb14dc15919146967fced96ad58563996be547166ae63ae250,NOA,train,identification,54
67b156182b245a44fea56fb9c9b8f189b1a3450e02fd46d159b0abede434fd59,NOA,train,identification,45
c1da8d383aced37d17c128e8daae76f7098d65f42c3496678e4a61ad3da69fde,BAR,train,identification,49
0dc8d2bdbfd8ee5bdc1744699c850eb8006ed2fc4e077b490a9106152856e8a0,NSD,train,identification,62
82be17cdedeaae181e5794bd77822f0e1c98480641d61b95202c43d8c0273b01,NAR,validation,identification,65
9e8472ec91d4c4017db251a17097f6f70a82dd5a42c9ed838670d39df92b9a3e,MYM,test_ood,normalization,15
d11aed71d6cddc46a3e48e63660406445c9b02b915728613edca571358ddb487,NAR,validation,identification,19
629fe62212dcf4c3b4d133afde2ee93d85ac8de16c73bf39fb9a3d2ea78d59c9,KIS,train,identification,23
621d2bba205ffc97d31afaeb47929e0e5497ab30217cc7a886e306f02c599bee,NAR,train,identification,34
66c016e569222ff96fb7b602b6a90d86f582ad6030b8e3820586a4247cec921e,BAR,train,identification,26
9dbfb62a4573d8241bb3a4e837b02e6269e8e303c89cf4aed2998d0a78b6d8db,KIS,train,identification,14
88e3222846ea58ac7671afd23276cc800f88ab91003ffa55e4eda19cb6faa3fa,BAR,train,identification,17
c2d66e4573a96eeb8ab4604ab228f65d9a391289008b2ffb715f116a54e83c74,RAN,test,identification,27
225507103d38597c3e34203f057d973e4eadc3dde1158fe0dee38666cec98a27,KIS,train,identification,40
41d2475a3de7d5900ee8d44395203b4d20bb9d065588cbf4618207247dcfe22a,RAN,train,normalization,17
90b34d578bd1687d04a87a7b7d97cf5406cec1f9c8618f58bbb5861dbeab2ac8,KIS,validation,identification,15
c340047e9adec45a86018cea2e28f8426f567ae1abe1059f0b517ad119e3bb31,MYM,train,normalization,46
40240cb4bff9f4fbc86489ac99a73f4e001852f35d0f3ac9e9d98955e8bf0e69,KIS,train,identification,21
abd9bc881aab0c513c313da49f4e1ebf47441d57177ec8cd5d9c311a9209161a,NAR,test,normalization,18
6d518f09ee19f3a954fbf8e9a6c29fe5fd379d0e892ff708acfa784ec8a47247,NOA,train,identification,31
b6bab79ef9828b14db1fa918f8f77182142205056fc59d53318149608b091c58,RAN,train,identification,242
b049fb32bb72ad9fb47032b93ac48de89efd8eaaf3118b014897437f584b8827,NSD,train,identification,174
4a53adf9151e538a439df4644244f56a94958b4406d7ffd3a2ce8121cda7f56f,RAN,train,identification,22
4263d98fa8667b722236e713fc2b6316c6c896405decfd3ce001fb673b007545,KIS,train,identification,13
b7da34a206c05f21f04faca6861ae7533f3ec4654a120e21837849331a96a594,NOA,train,normalization,50
51ed6f46fb7ba58780106f404128ac277d13810acc271085a661309e89b36b08,MYM,test_ood,normalization,13
8a78f74d2cdff564ca4fa35b00541dd69300161c9b98e549082c19c177be112a,NSD,train,identification,9
4b16743a44dac8c404d237b73bb19e22b0381fc9446c0136345d79b735cf53dc,NSD,train,identification,254
6f6322bc05405c035dc1b151daa9b7ce43e7aa2af6a72b36c1775df749d22d6b,NOA,train,normalization,15
61c4ad91523240939c9ebb92dd6a501db01a70e78151cd33b183c9fd65897cb4,NOA,train,identification,48
acc2dd224931452afaa661c8c593c272e70fb7326425bbd74c421c9b3d9d6282,KIS,train,identification,15
1048dac9ab8cc43ee87bdf73b30640b6c66c66782fb1a5a5094468b9e74e46ac,RAN,train,identification,31
5c26529d1b2fbdbee8b3e860c7c2980da8d8e1a7e960324eab16f8d5f537dffa,BAR,validation,normalization,20
d2963ac930459d03cb4d73d346d23842104fc77847824bf15fadb87b3cd9b839,NOA,train,normalization,35
321b9ba7b6c83a12605c53a1ccca8e54047115c1dea68ef9212278d764b2587b,NOA,train,normalization,62
30da462eb610b44013aaef5a274efc9cfaf0b76db52912b1ad21eab428da8f8f,NAR,train,identification,55
d13a0e027d0b65d997f70737ea76f5e42ae1974b0ea743cb4eb19c7c67a51ebc,NOA,train,identification,31
2fa1a0a4ad9fdba25147c2b5416da2e9f834c26d0a8aeb2b4c947a008f42941c,RAJ,validation,identification,27
50cb96f2baa6b7f4663c32ac26fc5a7c548506a52f9326839386efc865a9f55f,NOA,train,identification,19
ab36960352e2cad67a97c5dd6e48db9770b9ba1013401160fae9b8364dffe487,NSD,train,identification,302
a2f78ad41ccf33c983d5257d67e09de985d9556ebd17e9334411ac876155d60d,NOA,test,identification,59
99d91b0f5a259ab054a107df97fca4a4c336c34785b154f9f3dd210e236beac0,KIS,train,identification,45
246b5aeefb5e78d109352f1711074117ea5892f004fd2687152291252140bdbd,NOA,train,identification,42
b167374743e054315fe523c797851ade66b67b9d0ebaa749c38fdf117dd8c053,BAR,test,identification,35
7e8cc68e601ea4e62767e83d8dfcaab5dea5373b0522836aa58514e3f2ece4ff,NAR,test,identification,28
d6af4fca1ec5c2a9a731f535929aaf9c35ccb1ba9de5125f56a0f5a09addbdd1,NSD,test,identification,35
53db0d6b20fae494e05f1c4a22add738c0fc5543bf89ab7f0248ef5cd22c4d17,NAR,train,identification,29
9d7f67e67dc2feda1353f98a8329da5ff36d30fde9405ac4079263bd21fd62aa,NAR,train,identification,16
055590ac83d39606345aad3cb753a8f9878b0e8d9d725946203376bc0e8c9f0a,NSD,train,identification,398
210dcef0854f9e94c1c0cebd692c60132e713ca7849c31a4ec1b511546708491,NAR,validation,normalization,16
eac2d627037aa9a467fa7dc4316f9f019add0187891337de239f13afd0e667ef,NAR,train,identification,53
513495f0a6a1f129f4421cfda42ef9030b0b0f897149a009ed6e015ed3ba24f5,TAN,train,identification,28
17ace86ad7f5fb3ed7c8cc249e10e9e55a5f886fdfc8386f8d2c4de2de93857b,NAR,train,identification,325
cc8e9d8705b2b1618d5c09c93eaab89e8fb7766b450d85192f6b94389e631953,RAN,train,identification,25
682766ab0dbc37b2e3ad05fd9b1b0cb9ef85335cf6d57d5166cba27b022ec82b,MYM,train,normalization,30
40cc5c6916ec21b436705d2a44b0511f1e6d01e91a9ea4115af73ccaac50d954,NAR,train,identification,29
59b49aac448a4818d75f9c0d7c1a78a98281e1ca210626ab5edbe29be8350052,KIS,train,identification,37
6d98c003577a6373f8a3db5c5194860ae775899d6cc376827d2cadfc5d52e8cc,NSD,train,identification,16
1f282fa92ccb94bc61f3af92d2b0862361d15cb8bbd2631f9e19df2bf2e4ef78,MYM,test_ood,normalization,8
e608a29978dba5c0edbabb648af1d7cece7fb6d7965bfb878d3f6339489c044c,KIS,train,identification,9
f9038f615527ea28e2407ac1ed2776db51a5af968d2055e8e3ce5849bf282b51,KIS,train,identification,35
23a64f24ce6bdbe4f5ede5c7a3d65b590f182a9ed25e35b00033acb7ce288478,NSD,train,identification,13
ae462368b04cc3385f9bf2be3562e773463c35c1e15ba8a69a3be9fd0b88a722,RAJ,test_ood,identification,11
730ab7a7a40918a865bfb79b594303930004e6a659599501e0f2069faac79a3c,BAR,train,normalization,20
74c5bce66864a026fa0e7bdf0edcd278ae63d73bb937cb8aae785ab7e6880487,TAN,train,identification,48
f4af9f0571f5fb99978d62f08de02c6c2784f345b09a33f8d5b41c85221b5ca2,RAN,train,normalization,23
90d5b8a19f9379cf97c4cda79d041cb2b3b1560de169356d55ef28bf13be7d75,BAR,train,identification,38
832815b6bd57bdb4ab0d94f80889bc4a86b069ac7f892ead81e54c882d108087,NSD,train,identification,10
62bd37fae13e00e8f13514717e157c00717ebd9c8b598445627e24548d789bf4,NSD,train,identification,248
d6ea72f922fd8bc4fdd6b1b364337053301b58fe3eb9b74122278b55487903a5,NAR,train,identification,36
0282d984dce20126200cd719a139aa449f21eb73dddd2e97eb2493d2b8dc6c51,NSD,train,identification,39
cc4ab20cf5c74e8d4ee7ad997eecf5e9583bb0d836e85c3cf3662c49299a5fbb,NAR,train,identification,19
9340949c9fed56644ff335d5c2460959ad29af5f5b50c65de0091f1da586ef2e,KIS,train,identification,12
66fa62f2ed64a2481e34fb1b8c507195b200cd6cd4ba61b22b1725569f324606,MYM,train,identification,17
b32591dc1bd84037475e3e5c5aee2e762655371ecb50d6a0149ccc2c9b77cbda,NAR,train,identification,20
0a18a3dd792a627955494bc290499c4fdac96a638c5addf6cdd5d4036b80681b,TAN,validation,identification,12
2c292eda84a631f5ce5e37c2f11d952c1f38f5cb2392e93c5ca3666f8494fad3,KIS,validation,identification,42
e8e3b7a6436d1167e25dceec667a2fafe40514c835af9a985d4e612cb7747a7f,BAR,train,normalization,29
97bc6be1c9f210c637f26fecf780dd4e3009c7eff79f7932f9773ac9294321f9,RAN,train,identification,185
dc821f21da8ec60ce3e37bcdcd8a5739a4173776ed894311536e1489499b20da,NSD,train,identification,164
5d5f0f0c3f58d96ee3f0e27306fbde46aa8644328010d4ca58519cb1f41cca0e,NSD,train,identification,76
b529d465afae6955b95979d2d4d5f10c2f263edf0ea0c411091c4746f496a861,TAN,train,identification,27
71e46f441c2c1eeb27716aec48f34948472ec6a2dd0bcb41f34ebb2938db368c,MYM,train,normalization,60
40cc6dd0bf5c17f0541b876a5b1b0474e7718dd1988dc4f514d166c92011d965,NSD,train,identification,34
95d44059d956000173d881b65b20a658e6f31b6c937f2d772100861b96243069,MYM,test_ood,identification,21
813c882efb2b2831b7a65a55673f9369b07c0835411df3b3f5408e7c72ddf392,NSD,train,identification,11
1352f16ec9d0a9e5e7075618f771acc2b75c755e1132672c679f72a6cd1d17ea,NOA,test_ood,identification,8
2d354174c90f51f978d1af6efc05c235ce1dd3f8c00ac66caebae61f79f6e7bd,BAR,train,identification,41
dc86b74a0754725fdb7a5534edc9f618bec6c954c18b4272743cd7415e659fd3,MYM,test_ood,normalization,16
bc272b50a881a2ba9a11150f635f803d2383de895b2497473225c4a854dd4985,KIS,train,identification,103
b3672bdcc00c7e2491984c0c8861349f881c78e3dac09af72063f82606e6cddc,NAR,train,normalization,28
8139c5af8f8b1d7d1c5c903317a0736ae461ad8be05fe88b6064b85ecc445faa,MYM,test_ood,normalization,10
13f2d91743d0a5e14c3a6b1cf8604bb3741fd61d54a9509ae3591005330cec10,NAR,train,identification,269
88e45d2b6e63d91a448d8251a6737970705f7cfc6319905a81a76cb29577628b,NOA,train,normalization,45
cd86cca95eaafb5b19b3c201ee574380b0b00c6dffcec0dbdaa51c8f157a5c89,MYM,test,normalization,42
f67231eb5f3c88855480969296ea10bc92e6e104cbb192ccb82683fab8682dc8,RAJ,test,identification,22
f4621045b749a19d7d0c8c71e834bdb97183bfd1188fc21a2de662b29e9367b0,NOA,test_ood,normalization,5
fe53d8cfc4e35d975f3ed1e293aa85b238855b9b4ba1c132e8f3b6bdb3527444,BAR,test_ood,identification,22
2c4860a4dc616dc839d567736737ecb011d65d4bdee635a2b3070ef7c86d3d3f,RAN,test,normalization,12
565e3e5ce703ba194a1d85a34ed9de6e08a6b8287178697785eb53c70c394555,TAN,train,identification,45
9273936ca03c258232d2f1677243d7fcfd2ffa6d557e8f777ce318cf7499ceda,NSD,train,identification,16
c9391de67d247e097e0be6b377d572779ee045d9cdb257ff29be26727776241f,KIS,train,identification,100
da05aefe37d8df3f2c78946c05853d0a2adef18f355ebfdbcaa8725952f12d13,BAR,validation,identification,53
5add4c043a02565ca8d90786fb65ddbefacb764fdf96236ae570e4dba6a80477,NAR,train,identification,21
aee541d7be579bb20ad43e35f7c5382f917d94f525c48b566018fd1b793eecf4,NAR,train,identification,235
1fdf368ed6b8e0beaf0bec305c91788136887c2993b95cf9238b52ffb5975c42,KIS,train,identification,195
71da2fb31df6104996e622afb8d2449d2382e80fb6834357835b3155b78a27c6,MYM,train,identification,27
3c897189012934dc665a822a54587072656d6367f5eb64528279aa73b0ace572,BAR,train,identification,42
3be8425fe9d5d12384598b2a4e14072b491cb0dc725ceddfacb1071a3bbd1a86,BAR,train,identification,39
2d60af7dbffa7a7bab5bff8aefc6dcabfc155eb235d5ae5f9f3d4a279283c284,NSD,train,identification,39
76377484a495fb2f233c6f9f93f921e7092da35fdde2402b714defb98ab7cd99,RAJ,test_ood,identification,10
70efa7ba72ed16bcf009ad0c307d8450beb85929c9527cceea14df57f2018761,TAN,train,identification,19
4c49ba61fae3cc9373bfa0c9d44254906702dd958b7460850b6fc577b55b5c28,NAR,train,identification,33
82b0e2439d3ddc8a76f01bf9b2b6f3feaab1c83ceb1c391436339bcb0a8aa644,TAN,test,identification,17
b63cd6a5441559cff263843ca1a965df748de43c6e55b46f374c9798d77355c2,NSD,validation,identification,61
b463099e2c41ceaa5ec67892a2e4b52100c05ceecb6abc407ee5a98c5d4216cd,NAR,train,identification,29
44168878c43fa92f92bd03793f58c81a7959c812671edc942e18a31de5b82e96,NAR,test_external,identification,209
e9489c34136878ab8632c27d0679200c07348be0468e0fb8c5ec366b1cc11834,NOA,train,normalization,14
08d1beb733f3eda8c8747a384d29e4e975655ee253c51b23b1173d2362868c59,BAR,train,identification,19
3cae56726b27b05a4c3c733ca5b3d1a9b16379a89cafe30478d7f716b620b6db,NAR,train,identification,240
159bbfb3adcf08b763b4941d9a2df1142518c833f8f795111f24dd7bf61cbdc6,NOA,train,identification,21
f5f0e9226ac67f0152a90b855bbd2a4b5cb3061daeed45e94c6e560b8cf3d687,TAN,train,identification,29
63f13d4ebf230909d71898eea39975e155c03be04fec3dbbf3bbac4ea2ec224a,KIS,train,identification,12
ae134e2353a5e8584d6586927483e2740369f435d973c35d773770fdd010957b,NSD,train,identification,7
910909bbc1c1517b4ac0a5efc10838152ade5aa1e7131cfec70a2bca49ce49d6,NSD,test_external,identification,187
a31aa2e07ece461020da5a306e3d364b53bcf4b7c806aae0d929de9e4799abc9,BAR,train,normalization,12
3be18eff36f5be02515bfd4f7343612a05c8d13ff8f8c2c80a74b486c505bdab,NAR,train,identification,13
6501ead44729d207f300254af880a3b6f58e6fc855fd674aa9833ce4b7c603aa,RAJ,train,identification,41
c6ac9db4459c9955bec185eda51e06a75ec38d7105dda462d6b31d353d4ea48a,RAN,train,identification,16
9d3ed1fe1e35a1f33dc266f66c6484701d55091afd77fde7fee0ada9094f699e,KIS,validation,identification,38
63fe4752f64f81b652509f9ea13d09c995518958acdb6eb0faeb017aed42d6cc,NSD,train,identification,62
6434e7ac2076d28aa93b7245b774e640eee3aa909a9627dd5d1a0ac423ed6339,KIS,test,identification,19
3b79db5e65721991ed45c7dc12880c0c04909097e60c264160dbe1bf64670825,MYM,train,normalization,26
95239fcc31023d835a30b2e1405c7275bf0dc70688fc21f46f67f43210913110,NAR,train,identification,19
ecf20d71919a41a8c56c3a574eea53b57cb4a147eadbe1561714fa2bbaaf7d11,MYM,train,normalization,54
d45c8ddf733adfb061c73af23074f20d280ff6aced5f4d6e6a0823e51bf9169c,NSD,train,identification,11
7104507241e4e802302cd64389b40018c924e0064e64dcdd9672b05f43c25e4b,MYM,validation,normalization,25
8f439774d73b0a57b58f2aee32af54e2c0ff0acdf3d8c7d03e459bf9f9520f22,MYM,train,normalization,36
9c94c8f4f31339fffddb87dfe1068d27f8766fb9f9685aaf79e6d81e06f37062,BAR,test,identification,42
e07e58ef40c30da95f8b5727abe5fa5cff94c11a70195d57954988be2832087e,KHU,train,normalization,22
dc6bf1b3189716367cf5bb8887d5d9779970b34ceeac5af79dec421f74c93c67,RAJ,test_ood,normalization,11
664dc873121b3818c86e0c32d4318b5fedfb1edf9bcba0b6e5334a22df148cc5,TAN,test,identification,12
1c719a2137b84a4985bf1d0d72fcaf190a77e851d27bf20bf8de37c2ac7e5288,BAR,test,identification,52
353cf21fa0c7976e3bbeeee267d9308dd04ff0641e334491c5090ad08f7491f7,RAN,train,identification,85
b1a52bc8a7c1b6646d8f236d30827f033ea989361d56a1d6436e69711ead7117,RAJ,train,identification,27
7c1f49494a8bf216c82ea0876708772b4d6a0112139701e75b47c93266e96ab4,NAR,train,identification,31
565afc5e9e0c18f25c500f495c13fbd00fe6e0fab3a39c8df4a93a6463421c7e,BAR,train,normalization,29
287f2bcc639bec0b36c93ced83d6714a04e9393cc1cca4e244825b2fc6175c0b,BAR,validation,normalization,35
dedca5c7e0d5da46451acc18a83168f63dec947bdfdb2666336117f332530b6c,BAR,train,identification,9
f71b543c3a56512a96bf487f63fbad24b3256f82358958c09e0f7dc23fa77cf3,NSD,train,identification,37
e73ec21c09d7d40c24f07b2bd71069c234e2a73300d845840e51b5bebed64f53,NOA,test,normalization,31
944da509c2602ea540f5ef43b20fef29a56b7255f12a3513af2a4d49157cdbe4,NAR,validation,identification,40
3f83831791ba528bcda638229bce33149ad29fd8adf0ecc4155ac7215ae435e0,MYM,validation,normalization,28
44ec57535d3098fa751eb0f23a33e333dd6698c64711e1d5f425f6d50bedb710,NOA,test_ood,normalization,10
ccfafd0687921a01745faebd4e7fd793c3853af62aa6f8a3913a047f95dcf303,TAN,train,identification,10
5ab7ffd81cfc52c55c04197bb49d9db303e3079d9d56421c986ec55e50e35dc5,MYM,train,normalization,41
c85d9284ec6f95cf1d5cc8fb44331b57fe86ae71a7841667247687aa4f195c1a,NAR,train,identification,63
e18eced100d41f13edff51fa54181a37f1dbfc2b8e08c78a4c1829bb09301de3,NSD,train,identification,36
e14296c2442850e8ede94d43240c2da3a92ea31f2e998929c7f8ed2baf68dd25,BAR,train,normalization,34
f8f97ced2fdc2994907d6044a9c2d5ac1e1b3b7d691713bc4cc81052922ace46,RAN,train,identification,191
75bf6fde06a2827b21159aa646dfcba1aa24051f73ebb836da9a0568da442962,KIS,train,identification,47
da324199e0a4f470854dfbc367720b9bcbc78042a046c522b1b71ecb4d9e2153,NSD,train,identification,286
5f0c01fb16318be21cf3b006ff92c20ac47eeb38839e4e4b5df0c7132b8517f0,RAN,train,identification,22
2f1b2d633368b39202c44646c008e56a31c8f5dd4b6fd6e9ea5db449e8bdfa1e,RAN,train,identification,38
8ec048c6043963a8f4b551041123f314e77c843c66f37d75be118926a7fca74b,NSD,test,identification,41
e5438358312746c5c6a290e4482325ca5876149ddb8450c9b363fe94a449b205,NOA,test_ood,normalization,7
d9295c14d4d42e7f69ab7fa1fa129536329c8e8fa5de997943d60096418dac66,BAR,test_ood,identification,15
1c7021fd9f38b692aaf43361867bc9007ffa74de8c866909b85c9c2b950911ea,TAN,train,identification,57
e1ebc0d0522407387950d7b6458de917fce2e9716a4c1a1170f504881121c3bd,TAN,train,identification,17
bfd04044334d4fd646f48c9b4624a43933baabff772140878a448ccd1c64d308,MYM,test_ood,normalization,6
ebf79b2ed54f406cd59366f5c897587f3b13c13625af18ef78f61d3e38e985da,MYM,train,identification,19
4e4551a322d27b373e2cd521b11ed893c21ae8f57c8136e14a6132e24657e1a7,NOA,train,identification,31
18bf0a34d192b478e90ee8cf91b3ad2de6fa124778e98b03c22bbc6947efb92a,KHU,train,identification,22
d9e3de3d590d38120621505cd3ed51919502e71c81ca5a1c2d22a0110247c290,NOA,train,normalization,42
7e715141ad527f5c4e555cc97213d0c14f397de4254061890a6361aa836bc14a,RAJ,test_ood,identification,7
f843d3fd55eb5ff15c4c3f51641e65f6b65050feecdf58e75da26f15f75f65fa,NSD,train,identification,43
e123b5b95936a4366b75cbbedb89ccd06a59662b4a333e47262af799a551d9ec,MYM,test_ood,identification,12
b73fceaf768652e42c10a37c7b050b0ef23ee85e466e020d9cce5c32f33a6898,RAN,train,identification,12
6aaae7854200e3894e0def1b6d478b59963ee2d6d6c97085f11c328954c83dc3,MYM,train,normalization,25
85d9b1642694112484c77c9f5b75288e7e3cb2c3ee187a9c55c074a85b5f9bfb,KIS,test_external,identification,436
0d9e77aa786033f9198f0c66a949260357c773a764408c0b391bd2b759c4e2aa,NAR,train,identification,75
187606363c0e62d00e11b9e22515ec6a0bb870388832a61f350c907c815307b7,RAN,test,normalization,12
60fe442a1625ab8eef4a2c7b2a647d5347a5de4717ae334b96b9e3b1c56a9bc2,RAJ,test_ood,normalization,12
c85a8d4ffa5b18b92daebfbac05d77eae7703c47132ea202e9ec080d84eec46e,RAN,train,identification,24
975bbb0e29170b7411b67ac7f48d0ef08f26d8c6c491efe20282a68d207205b2,KIS,validation,identification,21
e743f86a8bb34732c8934e796c4c0afe9eab387a5808ef629f68d158b3cca8d9,RAN,train,normalization,27
a9bd2c29af3a72e32db5d1348592cee2550d42fccad08497fd971784a7f54ba2,NOA,train,normalization,32
37016ec4bc35c4fd1449461134ff1c190765d0d2f4cb7c415e13124a9e0cb101,BAR,train,identification,62
b2881fc30d5654e6f25f439ddc9d5d766ee6f403c4d0e3e7cb85af034b54ca31,NSD,train,identification,23
9c1ad5c9a91362c173d4f371e193f3f12b150f33ea86a37e6b47b8ead7378cfa,BAR,train,identification,29
ca42b042a53db6147e3da3e73a487274e0001d6759416a1f4262f4b6fe6c91c9,BAR,train,normalization,33
a74f2e8636fd4a5fb64993771915a4cbbc2a4d7a23b86cf759cdfdd86f7d4081,BAR,train,identification,33
3cc17a6f2accf8421aec1fff53f1e45f28b5eaca21a9e5357ea08df7cb6d82b2,MYM,train,identification,58
d10f5a49a0bde46ae80f77152b3ecc8666e9449ef85e59fc51a2bf60b9d45aa5,TAN,train,identification,81
ecd256948ead8dc21e8647475875c1b79e9ae2932575ebbec978cb0d6bbd21b4,RAJ,test_ood,identification,8
54784ab2296a058531c9f15004d1c2cd1c4b572fd05f354bad533a0d910cc6b0,KIS,train,identification,333
593cd5820fb59c5db0b0927468fbccdcbc5f5f008f2a0b8d499ac15a4d399fa4,NAR,train,identification,30
e7e7ff7f5cdacccd0149f76f3e475ea677ebe5d4adb3717d3980f385c3401385,BAR,train,normalization,35
793b848254bed2985821a1cac1cfd9b72b7a75bdab358949f0ed1d8166892df9,BAR,train,identification,37
b8b986f9407cd5cb0c26c769a7fa9e8f7b7622cf01783316ae3f9832a943d9f0,KIS,train,identification,6
b419475ad04913e7d446b5b9e5313d9309c4751e0511f5c92a57b36b6d3166d4,NOA,train,identification,25
f5bec7327898d89b3cb40fe75387b7b1e4bcdecd05fce5f6fc10b5c140a640fa,KIS,train,identification,32
9ba7a6dd092b3d45f3d88cd7330a38a199198f1a8ff682a748793ede1d3929b7,BAR,test_ood,normalization,43
1640308400d004dd1d4b224e6719c3013c2523ce2ac7dbff66adab7f89222f2f,NSD,train,identification,185
1b879892c8d14a97b1b04dcff52bc67b498f4b6f1ad9832c34ddae3ab7fddbb7,KHU,train,identification,31
61eaec6be2e2a49ae79e411904d3fa8cc73d6ab365dad17b9b79fd809877f677,NOA,train,identification,52
57b878fd906887ad7dbcbc0660ee144370a4ff8c958488cd7d63c7e04d7a00d5,KIS,train,identification,37
f63019b23a71ba5cf710f52c7aae0e8becf01037a7631bf25e6d8f81f1d50ad0,NSD,validation,identification,6
8e15c391ed261893c51e779959fd9e880fe3563e013346dad177b6dd501cba36,NOA,train,identification,23
28b3a3acdbaf9f741b96590497eb3a4583a59faad423782981520ecc1b0aa2d9,NAR,validation,identification,21
ff99a9eb9e29ee8818ded3aa2f1315858cddf758cc2ce71066e119ec2e76c8d8,NAR,train,identification,13
41d03b61ba3c828f0dc78e6bffdd9e9c494aa0933911973e574cc7359fd52c56,BAR,train,identification,25
6915d0607771db3c48ded05651b58329fdf34ec6e9e930e221c26f3224a28aa7,NSD,train,identification,33
bdd754aa4a1a96f10a0309d54c8f3db2c7951991abdee83f7360ab755f6cdaeb,NSD,validation,identification,32
0ae3110f03aa0880dd3788ad9341fad4e996faff2d3fd7d4b287f8bef5a1e072,NSD,train,identification,85
c9cac025c8bcac8fe9cfa64a96cb53a55a5f98ee9b549732c375bdb68cf4c682,MYM,train,identification,37
89a57118c3aa271d5513bc07931d6618522dd1a2cbfa32e55a61e140c2763d7f,NOA,train,normalization,24
2874598893cde4f592cf265ab6137e9321b1d9b802aa2279c174c9f778f8a4b3,KIS,train,identification,13
