path,category,extension,bytes,human_size,modified,inode,hardlink_count,documentation_preservation
data/external/raw/mendeley/sylheti_translation_v3/Bangla Dialect Transaction Dataset_v3.csv,data,.csv,323177,315.60 KiB,2026-07-19T22:56:02.671838+09:00,26214453,1,indexed_only_not_preserved
data/external/raw/mendeley/sylheti_translation_v3/snapshot_metadata.json,data,.json,7013,6.85 KiB,2026-07-19T23:19:06.040617+09:00,26214454,1,indexed_only_not_preserved
data/external/raw/mendeley/vashantor_v2_metadata/snapshot_metadata.json,data,.json,8891,8.68 KiB,2026-07-19T23:19:11.104073+09:00,26215007,1,indexed_only_not_preserved
data/final/v1/DATASET_CARD.md,data,.md,6454,6.30 KiB,2026-07-20T02:52:45.578245+09:00,26215059,1,indexed_only_not_preserved
data/final/v1/excluded_rows.parquet,data,.parquet,16667370,15.90 MiB,2026-07-19T23:20:23.540028+09:00,26215050,1,indexed_only_not_preserved
data/final/v1/identification_all.parquet,data,.parquet,28422001,27.11 MiB,2026-07-19T23:20:22.226047+09:00,26215045,1,indexed_only_not_preserved
data/final/v1/identification_evaluation.parquet,data,.parquet,5999020,5.72 MiB,2026-07-19T23:20:22.900037+09:00,26215047,1,indexed_only_not_preserved
data/final/v1/identification_train.parquet,data,.parquet,22542700,21.50 MiB,2026-07-19T23:20:22.740040+09:00,26215046,1,indexed_only_not_preserved
data/final/v1/normalization_all.parquet,data,.parquet,18797608,17.93 MiB,2026-07-19T23:20:20.972065+09:00,26215036,1,indexed_only_not_preserved
data/final/v1/normalization_synthetic_train.parquet,data,.parquet,1569697,1.50 MiB,2026-07-19T23:20:21.521057+09:00,26215044,1,indexed_only_not_preserved
data/final/v1/normalization_test_iid.parquet,data,.parquet,1736548,1.66 MiB,2026-07-19T23:20:21.425059+09:00,26215042,1,indexed_only_not_preserved
data/final/v1/normalization_test_ood.parquet,data,.parquet,1105359,1.05 MiB,2026-07-19T23:20:21.485058+09:00,26215043,1,indexed_only_not_preserved
data/final/v1/normalization_train.parquet,data,.parquet,14310018,13.65 MiB,2026-07-19T23:20:21.321060+09:00,26215040,1,indexed_only_not_preserved
data/final/v1/normalization_validation.parquet,data,.parquet,1410940,1.35 MiB,2026-07-19T23:20:21.368059+09:00,26215041,1,indexed_only_not_preserved
data/final/v1/romanized_test_ood.parquet,data,.parquet,225815,220.52 KiB,2026-07-19T23:20:22.909037+09:00,26215048,1,indexed_only_not_preserved
data/final/v1/tokenizer_train.parquet,data,.parquet,16041782,15.30 MiB,2026-07-19T23:20:23.222033+09:00,26215049,1,indexed_only_not_preserved
data/manifests/blocked_rows_preliminary.parquet,data,.parquet,23915944,22.81 MiB,2026-07-19T22:41:40.332102+09:00,26215015,1,indexed_only_not_preserved
data/manifests/canonical_rows.parquet,data,.parquet,48292649,46.06 MiB,2026-07-19T23:20:24.759010+09:00,26215051,1,indexed_only_not_preserved
data/manifests/canonical_rows_preliminary.parquet,data,.parquet,27709798,26.43 MiB,2026-07-19T22:41:40.025115+09:00,26215012,1,indexed_only_not_preserved
data/manifests/exact_components_preliminary.parquet,data,.parquet,6918520,6.60 MiB,2026-07-19T22:41:40.069113+09:00,26215013,1,indexed_only_not_preserved
data/manifests/excluded_rows.parquet,data,.parquet,16667370,15.90 MiB,2026-07-19T23:20:26.441986+09:00,26215054,1,indexed_only_not_preserved
data/manifests/licenses.yaml,data,.yaml,3601,3.52 KiB,2026-07-19T23:20:26.756383+09:00,26215056,1,indexed_only_not_preserved
data/manifests/quarantined_rows_preliminary.parquet,data,.parquet,10722733,10.23 MiB,2026-07-19T22:41:40.160109+09:00,26215014,1,indexed_only_not_preserved
data/manifests/semantic_components.parquet,data,.parquet,5143860,4.91 MiB,2026-07-19T23:20:26.125990+09:00,26215053,1,indexed_only_not_preserved
data/manifests/splits_v1.parquet,data,.parquet,6108453,5.83 MiB,2026-07-19T23:20:24.809010+09:00,26215052,1,indexed_only_not_preserved
data/manifests/tokenizer_train_v1.parquet,data,.parquet,16041782,15.30 MiB,2026-07-19T23:20:26.752981+09:00,26215055,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/manifest.json,data,.json,22251,21.73 KiB,2026-07-20T01:12:07.878581+09:00,26215617,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00000.parquet,data,.parquet,16716774,15.94 MiB,2026-07-20T00:57:21.239045+09:00,26215550,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00001.parquet,data,.parquet,17008543,16.22 MiB,2026-07-20T00:57:37.317715+09:00,26215551,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00002.parquet,data,.parquet,16307291,15.55 MiB,2026-07-20T00:57:52.816399+09:00,26215552,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00003.parquet,data,.parquet,17078712,16.29 MiB,2026-07-20T00:58:10.288044+09:00,26215553,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00004.parquet,data,.parquet,17502598,16.69 MiB,2026-07-20T00:58:28.251681+09:00,26215554,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00005.parquet,data,.parquet,16872028,16.09 MiB,2026-07-20T00:58:45.278339+09:00,26215299,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00006.parquet,data,.parquet,16411968,15.65 MiB,2026-07-20T00:59:01.883007+09:00,26215556,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00007.parquet,data,.parquet,16617851,15.85 MiB,2026-07-20T00:59:18.813669+09:00,26215557,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00008.parquet,data,.parquet,17636145,16.82 MiB,2026-07-20T00:59:36.921310+09:00,26215558,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00009.parquet,data,.parquet,16472280,15.71 MiB,2026-07-20T00:59:53.650980+09:00,26215559,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00010.parquet,data,.parquet,16788943,16.01 MiB,2026-07-20T01:00:36.490139+09:00,26215450,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00011.parquet,data,.parquet,15446180,14.73 MiB,2026-07-20T01:00:52.267832+09:00,26215563,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00012.parquet,data,.parquet,15018268,14.32 MiB,2026-07-20T01:01:07.315540+09:00,26215449,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00013.parquet,data,.parquet,16019690,15.28 MiB,2026-07-20T01:01:23.515227+09:00,26215566,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00014.parquet,data,.parquet,15457058,14.74 MiB,2026-07-20T01:01:39.292922+09:00,26215567,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00015.parquet,data,.parquet,15143989,14.44 MiB,2026-07-20T01:01:54.639627+09:00,26215568,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00016.parquet,data,.parquet,16457466,15.70 MiB,2026-07-20T01:02:11.215310+09:00,26215569,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00017.parquet,data,.parquet,15348322,14.64 MiB,2026-07-20T01:02:26.370020+09:00,26215570,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00018.parquet,data,.parquet,14973071,14.28 MiB,2026-07-20T01:02:42.751708+09:00,26215571,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00019.parquet,data,.parquet,16284611,15.53 MiB,2026-07-20T01:02:59.806384+09:00,26215572,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00020.parquet,data,.parquet,15531322,14.81 MiB,2026-07-20T01:03:15.669084+09:00,26215573,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00021.parquet,data,.parquet,14733033,14.05 MiB,2026-07-20T01:03:31.255790+09:00,26215575,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00022.parquet,data,.parquet,15997902,15.26 MiB,2026-07-20T01:03:46.407504+09:00,26215576,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00023.parquet,data,.parquet,14572416,13.90 MiB,2026-07-20T01:04:00.166246+09:00,26215577,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00024.parquet,data,.parquet,15998728,15.26 MiB,2026-07-20T01:04:15.455959+09:00,26215578,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00025.parquet,data,.parquet,14537542,13.86 MiB,2026-07-20T01:04:29.501696+09:00,26215579,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00026.parquet,data,.parquet,16022734,15.28 MiB,2026-07-20T01:04:45.939389+09:00,26215580,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00027.parquet,data,.parquet,14276667,13.62 MiB,2026-07-20T01:05:00.339571+09:00,26215582,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00028.parquet,data,.parquet,15877967,15.14 MiB,2026-07-20T01:05:16.609414+09:00,26215583,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00029.parquet,data,.parquet,14611262,13.93 MiB,2026-07-20T01:05:31.284025+09:00,26215584,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00030.parquet,data,.parquet,15533409,14.81 MiB,2026-07-20T01:05:47.532755+09:00,26215586,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00031.parquet,data,.parquet,14495194,13.82 MiB,2026-07-20T01:06:02.235272+09:00,26215587,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00032.parquet,data,.parquet,15699930,14.97 MiB,2026-07-20T01:06:18.311881+09:00,26215590,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00033.parquet,data,.parquet,14545552,13.87 MiB,2026-07-20T01:06:36.437634+09:00,26215591,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00034.parquet,data,.parquet,15015277,14.32 MiB,2026-07-20T01:06:50.632963+09:00,26215592,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00035.parquet,data,.parquet,15388210,14.68 MiB,2026-07-20T01:07:05.267294+09:00,26215594,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00036.parquet,data,.parquet,15107762,14.41 MiB,2026-07-20T01:07:19.593560+09:00,26215595,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00037.parquet,data,.parquet,14828433,14.14 MiB,2026-07-20T01:07:33.731773+09:00,26215596,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00038.parquet,data,.parquet,15412671,14.70 MiB,2026-07-20T01:07:48.484003+09:00,26215597,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00039.parquet,data,.parquet,14827294,14.14 MiB,2026-07-20T01:08:02.686154+09:00,26215598,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00040.parquet,data,.parquet,14601928,13.93 MiB,2026-07-20T01:08:16.642252+09:00,26215599,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00041.parquet,data,.parquet,15240585,14.53 MiB,2026-07-20T01:08:31.248370+09:00,26215600,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00042.parquet,data,.parquet,15180588,14.48 MiB,2026-07-20T01:08:45.859455+09:00,26215601,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00043.parquet,data,.parquet,14574152,13.90 MiB,2026-07-20T01:08:59.655450+09:00,26215602,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00044.parquet,data,.parquet,15407682,14.69 MiB,2026-07-20T01:09:16.761647+09:00,26215603,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00045.parquet,data,.parquet,14944075,14.25 MiB,2026-07-20T01:09:31.098618+09:00,26215593,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00046.parquet,data,.parquet,14835584,14.15 MiB,2026-07-20T01:09:45.252550+09:00,26215605,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00047.parquet,data,.parquet,14828105,14.14 MiB,2026-07-20T01:09:59.459458+09:00,26215606,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00048.parquet,data,.parquet,14712851,14.03 MiB,2026-07-20T01:10:13.465329+09:00,26215607,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00049.parquet,data,.parquet,14958043,14.27 MiB,2026-07-20T01:10:27.810195+09:00,26215609,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00050.parquet,data,.parquet,14971431,14.28 MiB,2026-07-20T01:10:41.982026+09:00,26215610,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00051.parquet,data,.parquet,14647393,13.97 MiB,2026-07-20T01:10:55.853817+09:00,26215611,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00052.parquet,data,.parquet,14863496,14.17 MiB,2026-07-20T01:11:10.022602+09:00,26215612,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00053.parquet,data,.parquet,15094905,14.40 MiB,2026-07-20T01:11:24.468379+09:00,26215613,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00054.parquet,data,.parquet,15177627,14.47 MiB,2026-07-20T01:11:39.069142+09:00,26215614,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00055.parquet,data,.parquet,14982123,14.29 MiB,2026-07-20T01:11:54.451921+09:00,26215615,1,indexed_only_not_preserved
data/pretraining/fineweb2_bn_v1/shard_00056.parquet,data,.parquet,11330779,10.81 MiB,2026-07-20T01:12:07.866580+09:00,26215616,1,indexed_only_not_preserved
data/pretraining/packed_1024/metadata.json,data,.json,1287,1.26 KiB,2026-07-20T01:18:19.252226+09:00,26869764,1,indexed_only_not_preserved
data/pretraining/packed_1024/train.uint16.bin,data,.bin,600008704,572.21 MiB,2026-07-20T01:18:12.274962+09:00,26869762,1,indexed_only_not_preserved
data/pretraining/packed_1024/validation.uint16.bin,data,.bin,6000640,5.72 MiB,2026-07-20T01:18:19.248021+09:00,26869763,1,indexed_only_not_preserved
data/pretraining/raw_fineweb2/.cache/huggingface/.gitignore,data,[none],1,1.00 B,2026-07-20T00:22:13.180602+09:00,26215394,1,indexed_only_not_preserved
data/pretraining/raw_fineweb2/.cache/huggingface/download/data/ben_Beng/train/000_00000.parquet.metadata,data,.metadata,125,125.00 B,2026-07-20T00:47:03.443738+09:00,26215319,1,indexed_only_not_preserved
data/pretraining/raw_fineweb2/.cache/huggingface/download/data/ben_Beng/train/001_00000.parquet.metadata,data,.metadata,125,125.00 B,2026-07-20T01:09:23.359124+09:00,26215604,1,indexed_only_not_preserved
data/pretraining/raw_fineweb2/.cache/huggingface/download/data/ben_Beng/train/002_00000.parquet.metadata,data,.metadata,125,125.00 B,2026-07-20T01:00:30.325500+09:00,26215530,1,indexed_only_not_preserved
data/pretraining/raw_fineweb2/.cache/huggingface/download/data/ben_Beng/train/003_00000.parquet.metadata,data,.metadata,125,125.00 B,2026-07-20T01:00:36.466369+09:00,26215561,1,indexed_only_not_preserved
data/pretraining/raw_fineweb2/.cache/huggingface/download/data/ben_Beng/train/004_00000.parquet.metadata,data,.metadata,125,125.00 B,2026-07-20T00:58:32.242761+09:00,26215555,1,indexed_only_not_preserved
data/pretraining/raw_fineweb2/data/ben_Beng/train/000_00000.parquet,data,.parquet,4843454638,4.51 GiB,2026-07-20T00:47:03.435666+09:00,26215402,1,indexed_only_not_preserved
data/pretraining/raw_fineweb2/data/ben_Beng/train/001_00000.parquet,data,.parquet,4844220493,4.51 GiB,2026-07-20T01:09:23.352097+09:00,26215410,1,indexed_only_not_preserved
data/pretraining/raw_fineweb2/data/ben_Beng/train/002_00000.parquet,data,.parquet,4844693262,4.51 GiB,2026-07-20T01:00:30.323260+09:00,26215406,1,indexed_only_not_preserved
data/pretraining/raw_fineweb2/data/ben_Beng/train/003_00000.parquet,data,.parquet,4843890412,4.51 GiB,2026-07-20T01:00:36.457140+09:00,26215405,1,indexed_only_not_preserved
data/pretraining/raw_fineweb2/data/ben_Beng/train/004_00000.parquet,data,.parquet,4518694895,4.21 GiB,2026-07-20T00:58:32.234601+09:00,26215409,1,indexed_only_not_preserved
figures/data/fig_architecture.json,figure,.json,433,433.00 B,2026-07-20T18:24:03.485416+09:00,26215645,1,indexed_only_not_preserved
figures/data/fig_classical_id_floor.csv,figure,.csv,536,536.00 B,2026-07-20T18:24:02.751738+09:00,26215542,1,indexed_only_not_preserved
figures/data/fig_classical_norm_floor.csv,figure,.csv,3253,3.18 KiB,2026-07-20T18:24:02.929786+09:00,26215545,1,indexed_only_not_preserved
figures/data/fig_compute_pareto.csv,figure,.csv,990,990.00 B,2026-07-20T18:24:02.476653+09:00,26215539,1,indexed_only_not_preserved
figures/data/fig_continuation_lr_stability.csv,figure,.csv,502,502.00 B,2026-07-20T18:24:03.095746+09:00,26215235,1,indexed_only_not_preserved
figures/data/fig_protocol_flow.json,figure,.json,583,583.00 B,2026-07-20T18:24:03.821215+09:00,26215630,1,indexed_only_not_preserved
figures/data/fig_stage_s_retention_tradeoff.csv,figure,.csv,3358,3.28 KiB,2026-07-21T04:31:20.040238+09:00,26215704,1,indexed_only_not_preserved
figures/data/fig_switch_router_load.csv,figure,.csv,5654,5.52 KiB,2026-07-20T18:24:04.412462+09:00,26215701,1,indexed_only_not_preserved
figures/data/fig_switch_router_validation.csv,figure,.csv,1013,"1,013.00 B",2026-07-20T18:24:04.411913+09:00,26215700,1,indexed_only_not_preserved
figures/data/fig_tokenizer_tradeoff.csv,figure,.csv,1060,1.04 KiB,2026-07-20T18:24:02.231068+09:00,26215535,1,indexed_only_not_preserved
figures/data/fig_upcycling_recovery.csv,figure,.csv,2617,2.56 KiB,2026-07-20T18:24:04.087596+09:00,26215237,1,indexed_only_not_preserved
figures/data/figure_d1_normalization_composition.pdf,figure,.pdf,20802,20.31 KiB,2026-07-19T23:20:35.110860+09:00,26215068,1,indexed_only_not_preserved
figures/data/figure_d1_normalization_composition.png,figure,.png,137705,134.48 KiB,2026-07-19T23:20:34.937862+09:00,26215067,1,indexed_only_not_preserved
figures/data/figure_d2_identification_composition.pdf,figure,.pdf,21517,21.01 KiB,2026-07-19T23:20:36.078846+09:00,26215070,1,indexed_only_not_preserved
figures/data/figure_d2_identification_composition.png,figure,.png,137534,134.31 KiB,2026-07-19T23:20:35.982847+09:00,26215069,1,indexed_only_not_preserved
figures/data/figure_d3_source_dialect_coverage.pdf,figure,.pdf,26165,25.55 KiB,2026-07-19T23:20:36.502840+09:00,26215072,1,indexed_only_not_preserved
figures/data/figure_d3_source_dialect_coverage.png,figure,.png,239157,233.55 KiB,2026-07-19T23:20:36.358842+09:00,26215071,1,indexed_only_not_preserved
figures/data/figure_d4_exclusion_profile.pdf,figure,.pdf,21982,21.47 KiB,2026-07-19T23:20:36.961833+09:00,26215074,1,indexed_only_not_preserved
figures/data/figure_d4_exclusion_profile.png,figure,.png,312385,305.06 KiB,2026-07-19T23:20:36.809835+09:00,26215073,1,indexed_only_not_preserved
figures/model/fig_t01_tokenizer_intrinsic_screen.pdf,figure,.pdf,14009,13.68 KiB,2026-07-19T23:52:58.433764+09:00,26215220,1,indexed_only_not_preserved
figures/model/fig_t01_tokenizer_intrinsic_screen.png,figure,.png,128468,125.46 KiB,2026-07-19T23:52:58.368764+09:00,26215219,1,indexed_only_not_preserved
figures/paper/fig_architecture.pdf,figure,.pdf,25378,24.78 KiB,2026-07-20T18:24:03.819746+09:00,26215651,1,indexed_only_not_preserved
figures/paper/fig_architecture.png,figure,.png,232109,226.67 KiB,2026-07-20T18:24:03.607747+09:00,26215650,1,indexed_only_not_preserved
figures/paper/fig_classical_id_floor.pdf,figure,.pdf,13103,12.80 KiB,2026-07-20T18:24:02.926746+09:00,26215544,1,indexed_only_not_preserved
figures/paper/fig_classical_id_floor.png,figure,.png,101725,99.34 KiB,2026-07-20T18:24:02.854746+09:00,26215543,1,indexed_only_not_preserved
figures/paper/fig_classical_norm_floor.pdf,figure,.pdf,12751,12.45 KiB,2026-07-20T18:24:03.092746+09:00,26215547,1,indexed_only_not_preserved
